,shelter_id,Species,found_lng,found_lat,outcome_lng,outcome_lat,distance_miles,found_address,outcome_address,geometry,annual_intake_2019,annual_intake_2020,annual_intake_2021,jurisdiction_size_sq_km,justidiction_state,jurisdiction_region,jurisdiction_pop_size,jurisdiction_pop_density_person_per_sq_km,year_date,month_date
12081,Dallas,Dog,-96.6479023,32.7314712,-96.6728752,32.7356775,1.48309779351985,"1180 N MASTERS DR, DALLAS TX 75217",8608 WOODCASTLE DR DALLAS TX 75217 ,POINT (-96.6728752 32.7356775),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
12082,Dallas,Dog,-96.8264987,32.7185531,-96.8256581,32.718387,0.0502872745691102,"300 GUTHRIE ST, DALLAS TX 75224",222 GUTHRIE ST DALLAS TX 75224 ,POINT (-96.8256581 32.718387),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
12083,Dallas,Dog,-96.8143967,32.6994147,-96.8053346,32.6915842,0.754968559299401,"3636 S MARSALIS AVE, DALLAS TX 75216",1351 NEPTUNE RD DALLAS TX 75216 ,POINT (-96.8053346 32.6915842),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
12084,Dallas,Dog,-96.81187,32.722435,-96.8082219,32.7158756,0.499470379471207,"900 E WOODIN BLVD, DALLAS TX 75216",2622 FERNWOOD AVE DALLAS TX 75216 ,POINT (-96.8082219 32.7158756),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
12085,Dallas,Dog,-96.6760026,32.7635074,-96.6736061,32.7590176,0.33940301500228,"3000 INDIANOLA ST, DALLAS TX 75227",8533 BLOSSOM LN DALLAS TX 75227 ,POINT (-96.6736061 32.7590176),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
12086,Dallas,Dog,-96.7726388,32.661358,-96.7715877,32.6600466,0.109179469745371,"7000 NANDINA DR, DALLAS TX 75241",7036 NANDINA DR DALLAS TX 75241 ,POINT (-96.7715877 32.6600466),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
12088,Dallas,Dog,-96.85428,32.7099183,-96.8625972,32.6904068,1.42919312212715,"3080 S HAMPTON RD, DALLAS TX 75224",4358 WOOD HOLLOW DR DALLAS TX 75237 ,POINT (-96.8625972 32.6904068),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
12089,Dallas,Dog,-96.8120107,32.7005544,-96.8220157,32.7090129,0.824331273866395,"3534 IDAHO AVE, DALLAS TX 75216",3015 SEEVERS AVE DALLAS TX 75216 ,POINT (-96.8220157 32.7090129),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12090,Dallas,Dog,-96.5886523,32.6839429,-96.5874523,32.6801706,0.269189013707533,"15500 LONG GROVE ST, DALLAS TX 75253",1143 WOODY RD DALLAS TX 75253 ,POINT (-96.5874523 32.6801706),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,3
12091,Dallas,Dog,-96.8056903,32.7306682,-96.8063182,32.72519,0.379269347883811,"1419 S DENLEY DR, DALLAS TX 75216",1235 GEORGIA AVE DALLAS TX 75216 ,POINT (-96.8063182 32.72519),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12092,Dallas,Dog,-96.87115,32.6954981,-96.8714354,32.6959957,0.0381090919394516,"3100 BRIDAL WREATH LN, DALLAS TX 75233",3111 BRIDAL WREATH LN DALLAS TX 75233 ,POINT (-96.8714354 32.6959957),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
12094,Dallas,Dog,-96.7587045,32.7391808,-96.6843209,32.7704522,4.83774840680997,"5433 S LAMAR ST, DALLAS TX 75215",7929 MILITARY PKWY DALLAS TX 75227 ,POINT (-96.6843209 32.7704522),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12095,Dallas,Dog,-96.8481478,32.7712747,-96.8203193,32.7535531,2.02896042648392,"2000 VILBIG RD, DALLAS TX 75208",232 E 6TH ST DALLAS TX 75203 ,POINT (-96.8203193 32.7535531),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12096,Dallas,Dog,-96.7585163,32.6613003,-96.7587045,32.6650466,0.258387212029535,"6605 SEBRING DR, DALLAS TX 75241",6488 LA GRANGE CIR DALLAS TX 75241 ,POINT (-96.7587045 32.6650466),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,3
12097,Dallas,Dog,-96.75018,32.665938,-96.7488765,32.6655315,0.0809764798703514,"3900 TEXAS COLLEGE DR, DALLAS TX 75241",3975 GRANITE HILL DR DALLAS TX 75241 ,POINT (-96.7488765 32.6655315),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
12098,Dallas,Dog,-96.9083133,32.7102517,-96.9567512,32.7530566,4.08166087305876,"3006 DUNCANVILLE RD, DALLAS TX 75211",3210 RINEHART GRAND PRAIRE TX 75050 ,POINT (-96.9567512 32.7530566),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,5
12099,Dallas,Dog,-96.7586418,32.7199311,-96.7587463,32.7211769,0.0860633167721876,"7241 S CENTRAL EXPY, DALLAS TX 75216",7211 S CENTRAL EXPY DALLAS TX 75216 ,POINT (-96.7587463 32.7211769),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12100,Dallas,Dog,-96.8076575,32.6868684,-96.8106712,32.6889009,0.224627471177204,"4610 KUSHLA AVE, DALLAS TX 75216",4506 S EWING AVE DALLAS TX 75216 ,POINT (-96.8106712 32.6889009),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,4
12101,Dallas,Dog,-96.8028726,32.7067145,-96.8371518,32.725071,2.36384421799017,"1500 OAKLEY AVE, DALLAS TX 75216",2103 S VERNON AVE DALLAS TX 75224 ,POINT (-96.8371518 32.725071),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,4
12102,Dallas,Dog,-96.6529095,32.7608732,-96.6519942,32.7567202,0.291104090835717,"9860 SCYENE RD, DALLAS TX 75227",9914 SAND SPRINGS AVE DALLAS TX 75227 ,POINT (-96.6519942 32.7567202),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
12103,Dallas,Dog,-96.7528623,32.7905334,-96.7409498,32.7754724,1.24820207955942,"1100 S ST MARY AVE, DALLAS TX 75223",4707 SPRING AVE DALLAS TX 75210 ,POINT (-96.7409498 32.7754724),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
12104,Dallas,Dog,-96.6912949,32.7402492,-96.6864724,32.7383121,0.310966592922153,"1600 HILLBURN DR, DALLAS TX 75217",1511 PRICHARD LN DALLAS TX 75217 ,POINT (-96.6864724 32.7383121),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12106,Dallas,Dog,-96.7527239,32.7370884,-96.7437897,32.760978,1.72648828522425,"2619 PARSONS ST, DALLAS TX 75215",2618 HANCOCK ST DALLAS TX 75210 ,POINT (-96.7437897 32.760978),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,6
12107,Dallas,Dog,-96.8370903,32.7748272,-96.838094,32.7748162,0.0584365088017592,"900 MUNCIE AVE, DALLAS TX 75212",924 MUNCIE AVE DALLAS TX 75212 ,POINT (-96.838094 32.7748162),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
12108,Dallas,Dog,-96.9253901,32.6918834,-96.9287103,32.6921637,0.194429986884836,"6100 FARNSWORTH DR, DALLAS TX 75236",6181 FARNSWORTH DR DALLAS TX 75236 ,POINT (-96.9287103 32.6921637),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,2
12109,Dallas,Dog,-96.7405696,32.9235358,-96.8057316,32.9130083,3.85624137216279,"13005 GREENVILLE AVE, DALLAS TX 75243",5938 WILLOW LN DALLAS TX 75230 ,POINT (-96.8057316 32.9130083),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,3
12110,Dallas,Dog,-96.7798883,32.6717176,-96.8218901,32.6930347,2.8546608076265,"6100 TEAGUE DR, DALLAS TX 75241",4146 HUCKLEBERRY CIR DALLAS TX 75216 ,POINT (-96.8218901 32.6930347),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12111,Dallas,Dog,-96.8188759,32.7200293,-96.8196295,32.7198126,0.0463689262696109,"326 E ILLINOIS AVE, DALLAS TX 75216",2315 ALABAMA AVE DALLAS TX 75216 ,POINT (-96.8196295 32.7198126),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12112,Dallas,Dog,-96.759776,32.918608,-96.7645181,32.9123527,0.511653831133313,"12500 RIALTO DR, DALLAS TX 75243",12010 WILLOWDELL DR DALLAS TX 75243 ,POINT (-96.7645181 32.9123527),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,4
12113,Dallas,Dog,-96.897851,32.722279,-96.8993028,32.7212494,0.110388596543216,"4600 BONANZA LN, DALLAS TX 75211",4657 CEDAR PATH DR DALLAS TX 75211 ,POINT (-96.8993028 32.7212494),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
12115,Dallas,Dog,-96.8094574,32.7369172,-96.8094992,32.7367832,0.00954945310603961,"1011 FERNWOOD AVE, DALLAS TX 75216",1015 FERNWOOD AVE DALLAS TX 75216 ,POINT (-96.8094992 32.7367832),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,2
12116,Dallas,Dog,-96.9168884,32.7095022,-96.9222133,32.6881756,1.50199902250958,"5333 W KIEST BLVD, DALLAS TX 75211",5812 WHISPIRING CEDAR RD DALLAS TX 75236 ,POINT (-96.9222133 32.6881756),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
12117,Dallas,Dog,-96.8671563,32.7570441,-96.8673715,32.759479,0.168256600299157,"1200 WESTMOUNT AVE, DALLAS TX 75211",2804 W COLORADO BLVD DALLAS TX 75211 ,POINT (-96.8673715 32.759479),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
12119,Dallas,Dog,-96.6622877,32.7478978,-96.6625383,32.7475333,0.0290493860248464,"2040 RIVERWAY DR, DALLAS TX 75217",2043 RIVERWAY DR DALLAS TX 75217 ,POINT (-96.6625383 32.7475333),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,3
12120,Dallas,Dog,-96.720342,32.9104614,-96.7222685,32.9105323,0.112089538018633,"9759 FOREST LN, DALLAS TX 75243",9669 FOREST LN 1906DALLAS TX 75243 ,POINT (-96.7222685 32.9105323),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
12121,Dallas,Dog,-96.7515111,32.7755183,-96.7962259,32.7327182,3.93422466034974,"4114 CARL ST, DALLAS TX 75210",1915 NORFOLK AVE DALLAS TX 75203 ,POINT (-96.7962259 32.7327182),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,3
12123,Dallas,Dog,-96.7087345,32.768496,-96.7069884,32.7680779,0.105662631744947,"6500 DAY ST, DALLAS TX 75227",6542 DAY ST DALLAS TX 75227 ,POINT (-96.7069884 32.7680779),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,9
12124,Dallas,Dog,-96.8193437,32.7178898,-96.8191271,32.7170738,0.0576286089652569,"2500 ALABAMA AVE, DALLAS TX 75216",2522 ALABAMA AVE DALLAS TX 75216 ,POINT (-96.8191271 32.7170738),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,9
12125,Dallas,Dog,-96.694429,32.7581956,-96.6908592,32.7513372,0.516305969679286,"7400 PIEDMONT DR, DALLAS TX 75227",2211 GAYLORD DR DALLAS TX 75227 ,POINT (-96.6908592 32.7513372),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,6
12126,Dallas,Dog,-96.6263962,32.6702292,-96.566658,32.690696,3.75622316319381,"12300 FOOTHILL RD, DALLAS TX 75253",14778 LASATER RD LOT 233DALLAS TX 75253 ,POINT (-96.566658 32.690696),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12127,Dallas,Dog,-96.7620056,32.7612999,-96.7617971,32.7610916,0.0187993337983754,"3800 WILDER ST, DALLAS TX 75215",3810 WILDER ST DALLAS TX 75215 ,POINT (-96.7617971 32.7610916),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,6
12128,Dallas,Dog,-96.6619528,32.7270459,-96.6631647,32.7269506,0.0708947301269225,"9200 LANEYVALE AVE, DALLAS TX 75217",9108 LANEYVALE AVE DALLAS TX 75217 ,POINT (-96.6631647 32.7269506),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,6
12129,Dallas,Dog,-96.6883523,32.7217992,-96.6851773,32.7072902,1.01677521842217,"7800 DASCH ST, DALLAS TX 75217",7935 N NASSAU CIR DALLAS TX 75217 ,POINT (-96.6851773 32.7072902),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,6
12130,Dallas,Dog,-96.879311,32.7061692,-96.8782231,32.7021227,0.285955663873757,"3557 W KIEST BLVD, DALLAS TX 75233",3426 SPRUCE VALLEY LN DALLAS TX 75233 ,POINT (-96.8782231 32.7021227),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12131,Dallas,Dog,-96.8307033,32.6890636,-96.8450457,32.6779823,1.13211018699255,"300 W LEDBETTER DR, DALLAS TX 75224",5666 ELM VALLEY LN DALLAS TX 75232 ,POINT (-96.8450457 32.6779823),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
12132,Dallas,Dog,-96.586709,32.6981442,-96.588224,32.6984286,0.0904222824151716,"12800 FISH RD, DALLAS TX 75253",12740 FISH RD DALLAS TX 75253 ,POINT (-96.588224 32.6984286),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12133,Dallas,Dog,-96.5925389,32.659857,-96.5929844,32.6594167,0.0399365504336853,"2300 OAK PLAZA, DALLAS TX 75253",2324 OAK PLAZA DALLAS TX 75253 ,POINT (-96.5929844 32.6594167),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12134,Dallas,Dog,-96.9003362,32.7809454,-96.8999664,32.7805958,0.0323077124601221,"3200 PALACIOS AVE, DALLAS TX 75212",4830 PUEBLO ST DALLAS TX 75212 ,POINT (-96.8999664 32.7805958),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12136,Dallas,Dog,-96.8746197,32.7280656,-96.8763794,32.7284792,0.106385201544042,"3300 SHELLEY BLVD, DALLAS TX 75211",3351 SHELLEY BLVD DALLAS TX 75211 ,POINT (-96.8763794 32.7284792),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,4
12137,Dallas,Dog,-96.8838012,32.7241697,-96.8834924,32.7242147,0.0182526698691043,"3900 POINSETTIA DR, DALLAS TX 75211",3834 POINSETTIA DR DALLAS TX 75211 ,POINT (-96.8834924 32.7242147),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,4
12138,Dallas,Dog,-96.8449173,32.7133853,-96.8628556,32.7555325,3.08655958812888,"2900 E PERRYTON DR, DALLAS TX 75224",2542 BAHAMA DR 3116DALLAS TX 75211 ,POINT (-96.8628556 32.7555325),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,4
12139,Dallas,Dog,-96.8635703,32.7329857,-96.8643866,32.7327911,0.0493990971325666,"1200 SUPERIOR ST, DALLAS TX 75211",2718 EMMETT ST DALLAS TX 75211 ,POINT (-96.8643866 32.7327911),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,4
12140,Dallas,Dog,-96.8870632,32.7241864,-96.887442,32.7246234,0.0373320177797268,"4100 POINSETTIA DR, DALLAS TX 75211",4115 POINSETTIA DR DALLAS TX 75211 ,POINT (-96.887442 32.7246234),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,4
12141,Dallas,Dog,-96.881383,32.747927,-96.8809271,32.7480962,0.028996210335967,"3817 DISMOUNT ST, DALLAS TX 75211",327 N GILPIN AVE 105DALLAS TX 75211 ,POINT (-96.8809271 32.7480962),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
12142,Dallas,Dog,-96.6200041,32.6749421,-96.62029,32.6751999,0.0243562915635693,"2500 DELL VIEW DR, DALLAS TX 75253",2505 DELL VIEW DR DALLAS TX 75253 ,POINT (-96.62029 32.6751999),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,6
12143,Dallas,Dog,-96.6560655,32.7580186,-96.6503866,32.7615687,0.411319182590916,"2711 GROVERIDGE DR, DALLAS TX 75227",2918 LEWISTON AVE DALLAS TX 75227 ,POINT (-96.6503866 32.7615687),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,3
12144,Dallas,Dog,-96.9000179,32.7901366,-96.9005603,32.7909596,0.0649086086469593,"4000 ABILENE ST, DALLAS TX 75212",4027 ABILENE ST DALLAS TX 75212 ,POINT (-96.9005603 32.7909596),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,5
12145,Dallas,Dog,-96.7983182,32.7192926,-96.7979058,32.7181821,0.0802065209125672,"2400 FOWLER ST, DALLAS TX 75216",1659 E ELMORE AVE DALLAS TX 75216 ,POINT (-96.7979058 32.7181821),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,4
12146,Dallas,Dog,-96.6988397,32.7293533,-96.6988815,32.7284728,0.0607239454545649,"7131 BRAMLETT DR, DALLAS TX 75217",7131 BARRETT DR DALLAS TX 75217 ,POINT (-96.6988815 32.7284728),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,4
12147,Dallas,Dog,-96.6324234,32.6862334,-96.6325601,32.6860547,0.014666114685513,"1500 PHELPS DR, DALLAS TX 75253",11262 HAZELCREST DR DALLAS TX 75253 ,POINT (-96.6325601 32.6860547),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,4
12148,Dallas,Dog,-96.8795587,32.7815068,-96.880612,32.7819698,0.069118845815482,"3600 NOMAS ST, DALLAS TX 75212",3631 NOMAS ST DALLAS TX 75212 ,POINT (-96.880612 32.7819698),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,5
12149,Dallas,Dog,-96.904665,32.7721219,-96.8941475,32.7277668,3.11727118984679,"2400 INGERSOLL ST, DALLAS TX 75212",4460 LAS HACIENDAS DR DALLAS TX 75211 ,POINT (-96.8941475 32.7277668),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
12150,Dallas,Dog,-96.8217318,32.7168274,-96.8196504,32.7166282,0.122024385407633,"200 E ELMORE AVE, DALLAS TX 75216",2601 ALABAMA AVE DALLAS TX 75216 ,POINT (-96.8196504 32.7166282),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,5
12151,Dallas,Dog,-96.675967,32.7668224,-96.6762794,32.7679619,0.0806021913802466,"3500 INDIANOLA ST, DALLAS TX 75227",3533 INDIANOLA ST DALLAS TX 75227 ,POINT (-96.6762794 32.7679619),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,6
12152,Dallas,Dog,-96.8022459,32.6787434,-96.8014632,32.6778046,0.0791567019930772,"5500 SONATA LN, DALLAS TX 75241",1317 WHISPERING TRL DALLAS TX 75241 ,POINT (-96.8014632 32.6778046),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,3
12153,Dallas,Dog,-96.6527559,32.6770985,-96.6518481,32.6768182,0.0563220144784372,"9800 WOODWAY DR, DALLAS TX 75217",9810 WOODWAY DR DALLAS TX 75217 ,POINT (-96.6518481 32.6768182),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,2
12154,Dallas,Dog,-96.8242089,32.6380573,-96.8247266,32.637188,0.0670777088926456,"9100 BLUECREST DR, DALLAS TX 75232",9133 BLUECREST DR DALLAS TX 75232 ,POINT (-96.8247266 32.637188),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,4
12155,Dallas,Dog,-96.6091567,32.6868838,-96.6102422,32.6863426,0.0734311819018442,"1700 BEAUFORD RD, DALLAS TX 75253",1733 BEAUFORD RD DALLAS TX 75253 ,POINT (-96.6102422 32.6863426),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12156,Dallas,Dog,-96.8915135,32.7264959,-96.8921986,32.7267106,0.0425597428722842,"4400 FALLS DR, DALLAS TX 75211",4405 FALLS DR DALLAS TX 75211 ,POINT (-96.8921986 32.7267106),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,6
12157,Dallas,Dog,-96.6843626,32.7514423,-96.6980876,32.7497658,0.807540075026637,"2223 S BUCKNER BLVD, DALLAS TX 75227",7106 SORENSON CIR DALLAS TX 75227 ,POINT (-96.6980876 32.7497658),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,2
12158,Dallas,Dog,-96.6515842,32.6810266,-96.6500109,32.680694,0.0945088276853957,"10000 OAKWOOD DR, DALLAS TX 75217",10030 OAKWOOD DR DALLAS TX 75217 ,POINT (-96.6500109 32.680694),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
12159,Dallas,Dog,-96.648414,32.7122332,-96.6476309,32.7111741,0.0860680112294718,"100 N MASTERS DR, DALLAS TX 75217",125 S TREGO CT DALLAS TX 75217 ,POINT (-96.6476309 32.7111741),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
12160,Dallas,Dog,-96.7788247,32.6736312,-96.7754563,32.6758006,0.246753362387899,"6800 PALL MALL AVE, DALLAS TX 75241",2734 LUCKY ST DALLAS TX 75241 ,POINT (-96.7754563 32.6758006),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,3
12161,Dallas,Dog,-96.6512267,32.7167631,-96.6494263,32.7167446,0.104888193224285,"10000 LANSDOWNE DR, DALLAS TX 75217",10114 LANSDOWNE DR DALLAS TX 75217 ,POINT (-96.6494263 32.7167446),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
12162,Dallas,Dog,-96.9035348,32.7871322,-96.9054227,32.7869625,0.110511783726034,"5000 HOMELAND ST, DALLAS TX 75212",3626 TUMALO TRL DALLAS TX 75212 ,POINT (-96.9054227 32.7869625),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
12163,Dallas,Dog,-96.6948999,32.7188458,-96.6952463,32.7185231,0.0300278753797897,"400 MYERS CIR, DALLAS TX 75217",415 MYERS CIR DALLAS TX 75217 ,POINT (-96.6952463 32.7185231),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,3
12164,Dallas,Dog,-96.7120399,32.7244811,-96.7134246,32.7259387,0.128818782216951,"700 ELSBERRY AVE, DALLAS TX 75217",743 ELKHART AVE DALLAS TX 75217 ,POINT (-96.7134246 32.7259387),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12165,Dallas,Dog,-96.6785718,32.7224159,-96.6760706,32.7230146,0.151423752688767,"8300 RAYVILLE DR, DALLAS TX 75217",8361 RAYVILLE DR DALLAS TX 75217 ,POINT (-96.6760706 32.7230146),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,3
12166,Dallas,Dog,-96.6540781,32.7138158,-96.6532677,32.7138179,0.047210785350302,"9800 GROVE OAKS BLVD, DALLAS TX 75217",9824 GROVE OAKS BLVD DALLAS TX 75217 ,POINT (-96.6532677 32.7138179),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,3
12167,Dallas,Dog,-96.6637911,32.6998191,-96.6746922,32.7312996,2.26035177781217,"9045 KISSELL LN, DALLAS TX 75217",8446 NISQUALLY ST DALLAS TX 75217 ,POINT (-96.6746922 32.7312996),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,6
12168,Dallas,Dog,-96.9150984,32.7519334,-96.8641039,32.7376682,3.1281701514122,"900 N TATUM AVE, DALLAS TX 75211",2711 BURLINGTON BLVD DALLAS TX 75211 ,POINT (-96.8641039 32.7376682),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,5
12169,Dallas,Dog,-96.7768329,32.6934943,-96.7768693,32.7069044,0.924086098293008,"5700 54TH ST, DALLAS TX 75216",2782 WILHURT AVE DALLAS TX 75216 ,POINT (-96.7768693 32.7069044),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,7
12170,Dallas,Dog,-96.6474258,32.7092208,-96.6456686,32.7088184,0.106061688065087,"10000 HARVEST RD, DALLAS TX 75217",10410 HARVEST RD DALLAS TX 75217 ,POINT (-96.6456686 32.7088184),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
12171,Dallas,Dog,-96.6484258,32.7098878,-96.6482155,32.7103964,0.037127182119008,"10000 TRAIL AVE, DALLAS TX 75217",154 S MASTERS DR DALLAS TX 75217 ,POINT (-96.6482155 32.7103964),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,1
12172,Dallas,Dog,-96.836218,32.705615,-96.8358746,32.7063701,0.0557473908823304,"700 ARPEGE CIR, DALLAS TX 75224",719 ARPEGE CIR DALLAS TX 75224 ,POINT (-96.8358746 32.7063701),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,4
12173,Dallas,Dog,-96.9064337,32.773072,-96.9077282,32.7724879,0.0854378327647371,"2500 IROQUOIS DR, DALLAS TX 75212",2431 KENESAW DR DALLAS TX 75212 ,POINT (-96.9077282 32.7724879),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,4
12174,Dallas,Dog,-96.893177,32.7884045,-96.894399,32.7889737,0.0812272570541274,"3800 SCHOFIELD DR, DALLAS TX 75212",3814 SCHOFIELD DR DALLAS TX 75212 ,POINT (-96.894399 32.7889737),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
12175,Dallas,Dog,-96.7111139,32.7771262,-96.711293,32.7776351,0.0365855870850586,"6200 PETAIN AVE, DALLAS TX 75227",6143 PETAIN AVE DALLAS TX 75227 ,POINT (-96.711293 32.7776351),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,6
12176,Dallas,Dog,-96.7932592,32.6768056,-96.7937001,32.6761386,0.0526575670978794,"5900 LAZY RIVER DR, DALLAS TX 75241",5925 LAZY RIVER DR DALLAS TX 75241 ,POINT (-96.7937001 32.6761386),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,6
12177,Dallas,Dog,-96.8820881,32.7283216,-96.8829925,32.7283269,0.0526793522518037,"3800 SHELLEY BLVD, DALLAS TX 75211",3806 SHELLY DALLAS TX 75211 ,POINT (-96.8829925 32.7283269),40155,19594.0,18533.0,1992,TX,Dallas City,1304379,654.808734939759,2019,8
